BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
6 - RIO PARANÁ;RIO CUIABÁ;MT;CUIABÁ;FURNAS;FURNAS;;1;Fluviométrica;66260001;CUIABÁ;-15.6156;-56.1086;23500;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;;Sim;31/12/1932;30/11/1970;31/10/1962;31/8/1999;31/5/1989;;;;;30/4/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66260001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66260001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66260001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66260001;-56.10859999999997;-15.615599999999972
6 - RIO PARANÁ;RIO CUIABÁ;MT;CUIABÁ;ANA;CPRM;CPRM-GO;;Fluviométrica;66260002;CUIABÁ;-15.5825;-56.1342;22800;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Sim;;Não;;Não;;Sim;31/12/1976;31/12/1976;31/12/1976;;31/7/1977;;;;;31/12/2021;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66260002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66260002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66260002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66260002;-56.134199999999964;-15.582499999999982
6 - RIO PARANÁ;RIO CUIABÁ;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66260152;SANTO ANTÔNIO DO LEVERGER;-15.7675;-56.1481;24500;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/1994;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66260152;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66260152;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66260152;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66260152;-56.14809999999994;-15.767499999999927
6 - RIO PARANÁ;RIO CUIABÁ;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66260151;CUIABÁ;-15.7675;-56.1481;25000;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/1994;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66260151;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66260151;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66260151;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66260151;-56.14809999999994;-15.767499999999927
6 - RIO PARANÁ;RIO CUIABÁ;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66259309;CUIABÁ;-15.6494;-56.0692;24300;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/1994;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66259309;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66259309;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66259309;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66259309;-56.06919999999997;-15.649399999999957
6 - RIO PARANÁ;RIO CUIABÁ;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66259200;CUIABÁ;-15.5639;-56.1411;22700;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Sim;31/5/1990;;31/5/1990;31/5/1990;31/5/1990;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66259200;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66259200;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66259200;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66259200;-56.14109999999994;-15.563899999999933
6 - RIO PARANÁ;RIO CUIABÁ;MT;NOBRES;FURNAS;FURNAS;;1;Fluviométrica;66160000;QUEBÓ;-14.6536;-56.1322;4260;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;;Sim;31/7/1972;;31/7/1972;;31/10/2002;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66160000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66160000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66160000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66160000;-56.132199999999955;-14.653599999999926
6 - RIO PARANÁ;RIO CUIABÁ;MT;NOBRES;ANA;CPRM;CPRM-GO;22;Fluviométrica;66140000;MARZAGÃO;-14.5417;-55.8489;2320;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;;Não;;Não;;Sim;30/6/1979;;30/6/1979;;31/10/1979;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66140000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66140000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66140000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66140000;-55.84889999999996;-14.541699999999935
6 - RIO PARANÁ;RIO CUIABÁ;MT;NOBRES;SEMA-MT;SEMA-MT;;;Fluviométrica;66245001;NOBRES;-14.7531;-56.3272;15700;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/1994;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66245001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66245001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66245001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66245001;-56.32719999999995;-14.75309999999996
6 - RIO PARANÁ;RIO CUIABÁ;MT;POCONÉ;ANA;CPRM;CPRM-GO;24;Fluviométrica;66710000;POUSADA TAIAMÃ  (Ex-Porto Jofre);-17.3656;-56.7747;95200;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;;Sim;;Sim;;Sim;31/5/1997;;31/5/1997;;31/7/2002;;;;;31/5/1997;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66710000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66710000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66710000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66710000;-56.77469999999994;-17.365599999999972
6 - RIO PARANÁ;RIO CUIABÁ;MT;POCONÉ;ANA;CPRM;CPRM-GO;24;Fluviométrica;66360000;SÃO JOÃO;-16.9444;-56.6328;38500;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;;Sim;;Não;;Sim;31/3/1970;;31/7/1970;;31/7/2002;;;;;31/12/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66360000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66360000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66360000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66360000;-56.632799999999975;-16.944399999999973
6 - RIO PARANÁ;RIO CUIABÁ;MT;POCONÉ;ANA;CPRM;CPRM-GO;24;Fluviométrica;66340000;PORTO CERCADO (Ex-Retiro Biguaçal);-16.5119;-56.3756;36900;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Sim;;Não;;Sim;31/10/1969;;30/9/1969;31/12/2004;31/7/2002;;;;;30/4/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66340000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66340000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66340000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66340000;-56.37559999999996;-16.51189999999997
6 - RIO PARANÁ;RIO CUIABÁ;MT;POCONÉ;SEMA-MT;SEMA-MT;;;Fluviométrica;66341000;POCONÉ;-16.5247;-56.3747;36900;Sim;Não;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;;;;28/2/1995;;28/2/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66341000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66341000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66341000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66341000;-56.37469999999996;-16.52469999999994
6 - RIO PARANÁ;RIO CUIABÁ;MT;ROSÁRIO OESTE;FURNAS;FURNAS;;1;Fluviométrica;66250001;ROSÁRIO OESTE;-14.8342;-56.4139;16000;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;;Sim;30/11/1965;31/5/1996;30/4/1966;31/8/1999;28/2/1995;;;;;31/5/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66250001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66250001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66250001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66250001;-56.413899999999956;-14.834199999999953
6 - RIO PARANÁ;RIO CUIABÁ;MT;ROSÁRIO OESTE;SEMA-MT;SEMA-MT;;;Fluviométrica;66250002;ROSÁRIO OESTE;-14.8342;-56.4139;16000;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/2015;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66250002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66250002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66250002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66250002;-56.413899999999956;-14.834199999999953
6 - RIO PARANÁ;RIO CUIABÁ;MT;ROSÁRIO OESTE;SEMA-MT;SEMA-MT;;;Fluviométrica;66133000;ROSÁRIO OESTE;-14.5417;-55.8489;195;Sim;Não;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;;;;28/2/1995;;28/2/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66133000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66133000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66133000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66133000;-55.84889999999996;-14.541699999999935
6 - RIO PARANÁ;RIO CUIABÁ;MT;SANTO ANTÔNIO DO LEVERGER;ANA;CPRM;CPRM-GO;19;Fluviométrica;66270000;SANTO ANTÔNIO DO LEVERGER;-15.8697;-56.0761;25300;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Sim;;Não;;Não;Não;Não;30/11/1967;;;;30/4/2008;;;;;31/7/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66270000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66270000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66270000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66270000;-56.07609999999994;-15.869699999999966
6 - RIO PARANÁ;RIO CUIABÁ;MT;SANTO ANTÔNIO DO LEVERGER;SEMA-MT;SEMA-MT;;;Fluviométrica;66270001;SANTO ANTÔNIO DO LEVERGER;-15.8697;-56.0761;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;30/11/2016;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66270001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66270001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66270001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66270001;-56.07609999999994;-15.869699999999966
